idx,op,name,ne0,ne1,ne2,ne3,us
2705,RESHAPE, (reshaped) (permuted) (cont) (reshaped),1536,144,9,1,0
2706,MUL_MAT,node_2706,4608,144,9,1,38259
2707,ADD,node_2707,4608,144,9,1,1225
2708,RESHAPE, (reshaped),32,48,3,1296,2
2709,PERMUTE, (reshaped) (permuted),32,48,1296,3,0
2710,CONT, (reshaped) (permuted) (cont),32,48,1296,3,2356
2711,VIEW, (reshaped) (permuted) (cont) (view),32,48,1296,1,2
2712,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,9,0
2713,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,48,9,1
2714,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,48,9,833
2715,VIEW, (reshaped) (permuted) (cont) (view),32,48,1296,1,0
2716,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,9,0
2717,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,48,9,0
2718,VIEW, (reshaped) (permuted) (cont) (view),32,48,1296,1,0
2719,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,9,1
2720,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,48,9,0
2721,MUL_MAT,node_2721,144,144,48,9,6794
2722,RESHAPE,swin_layer_32x32.attn_mask (reshaped),144,144,1,9,3
2723,REPEAT,node_2723,144,144,48,9,1023
2724,GET_ROWS,node_2724,48,20736,1,1,385
2725,RESHAPE, (reshaped),48,144,144,1,0
2726,PERMUTE, (reshaped) (permuted),144,144,48,1,0
2727,CPY, (reshaped) (permuted) (copy),144,144,48,1,361
2728,ADD,node_2728,144,144,48,9,3272
2729,SOFT_MAX,node_2729,144,144,48,9,4154
2730,MUL_MAT,node_2730,32,144,48,9,4619
2731,PERMUTE, (permuted),32,48,144,9,3
2732,CONT, (permuted) (cont),32,48,144,9,408
2733,RESHAPE, (permuted) (cont) (reshaped),1536,144,9,1,1
2734,MUL_MAT,node_2734,1536,144,9,1,12959
2735,ADD,bb.layers.3.blocks.0.attn,1536,144,9,1,106
2736,RESHAPE,bb.layers.3.blocks.0.attn (reshaped),18432,12,3,3,1
2737,PERMUTE,bb.layers.3.blocks.0.attn (reshaped) (permuted),18432,3,12,3,1
2738,CONT,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont),18432,3,12,3,453
2739,RESHAPE,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,36,36,1,0
2740,RESHAPE,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,36,36,1,0
2741,VIEW,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,32,32,1,0
2742,CONT,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,32,32,1,345
2743,RESHAPE,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,1024,1,1,1
2744,ADD,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,1024,1,1,283
2745,NORM,node_2745,1536,1024,1,1,183
2746,MUL,node_2746,1536,1024,1,1,60
2747,ADD,bb.layers.3.blocks.0.norm2,1536,1024,1,1,56
2748,MUL_MAT,node_2748,6144,1024,1,1,40445
2749,ADD,node_2749,6144,1024,1,1,1305
2750,UNARY, (view),6144,1024,1,1,3198
2751,MUL_MAT,node_2751,1536,1024,1,1,41023
2752,ADD,bb.layers.3.blocks.0.mlp,1536,1024,1,1,258
2753,ADD,bb.layers.3.blocks.0,1536,1024,1,1,606
2754,NORM,node_2754,1536,1024,1,1,321
2755,MUL,node_2755,1536,1024,1,1,46
2756,ADD,bb.layers.3.blocks.1.norm1,1536,1024,1,1,35
2757,RESHAPE,bb.layers.3.blocks.1.norm1 (reshaped),1536,32,32,1,1
2758,PAD,node_2758,1536,36,36,1,1087
2759,ROLL,node_2759,1536,36,36,1,121
2760,RESHAPE, (reshaped),18432,3,12,3,1
2761,PERMUTE, (reshaped) (permuted),18432,12,3,3,1
2762,CONT, (reshaped) (permuted) (cont),18432,12,3,3,70
2763,RESHAPE, (reshaped) (permuted) (cont) (reshaped),1536,144,9,1,0
2764,MUL_MAT,node_2764,4608,144,9,1,38095
2765,ADD,node_2765,4608,144,9,1,1234
2766,RESHAPE, (reshaped),32,48,3,1296,1
2767,PERMUTE, (reshaped) (permuted),32,48,1296,3,0
2768,CONT, (reshaped) (permuted) (cont),32,48,1296,3,2379
2769,VIEW, (reshaped) (permuted) (cont) (view),32,48,1296,1,1
2770,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,9,0
2771,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,48,9,0
2772,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,48,9,857
2773,VIEW, (reshaped) (permuted) (cont) (view),32,48,1296,1,1
2774,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,9,0
2775,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,48,9,0
2776,VIEW, (reshaped) (permuted) (cont) (view),32,48,1296,1,0
2777,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,9,0
2778,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,48,9,0
2779,MUL_MAT,node_2779,144,144,48,9,7042
2780,RESHAPE,swin_layer_32x32.attn_mask (reshaped),144,144,1,9,4
2781,REPEAT,node_2781,144,144,48,9,1497
2782,GET_ROWS,node_2782,48,20736,1,1,368
2783,RESHAPE, (reshaped),48,144,144,1,1
2784,PERMUTE, (reshaped) (permuted),144,144,48,1,1
2785,CPY, (reshaped) (permuted) (copy),144,144,48,1,361
2786,ADD,node_2786,144,144,48,9,3205
2787,SOFT_MAX,node_2787,144,144,48,9,4202
2788,MUL_MAT,node_2788,32,144,48,9,4668
2789,PERMUTE, (permuted),32,48,144,9,3
2790,CONT, (permuted) (cont),32,48,144,9,414
2791,RESHAPE, (permuted) (cont) (reshaped),1536,144,9,1,1
2792,MUL_MAT,node_2792,1536,144,9,1,13071
2793,ADD,bb.layers.3.blocks.1.attn,1536,144,9,1,87
2794,RESHAPE,bb.layers.3.blocks.1.attn (reshaped),18432,12,3,3,0
2795,PERMUTE,bb.layers.3.blocks.1.attn (reshaped) (permuted),18432,3,12,3,0
2796,CONT,bb.layers.3.blocks.1.attn (reshaped) (permuted) (cont),18432,3,12,3,245
2797,RESHAPE,bb.layers.3.blocks.1.attn (reshaped) (permuted) (cont) (reshape,1536,36,36,1,1
2798,ROLL,node_2798,1536,36,36,1,177
2799,RESHAPE, (reshaped),1536,36,36,1,0
2800,VIEW, (reshaped) (view),1536,32,32,1,0
2801,CONT, (reshaped) (view) (cont),1536,32,32,1,161
2802,RESHAPE, (reshaped) (view) (cont) (reshaped),1536,1024,1,1,0
2803,ADD, (reshaped) (view) (cont) (reshaped) (view),1536,1024,1,1,248
2804,NORM,node_2804,1536,1024,1,1,192
2805,MUL,node_2805,1536,1024,1,1,35
2806,ADD,bb.layers.3.blocks.1.norm2,1536,1024,1,1,36
2807,MUL_MAT,node_2807,6144,1024,1,1,41674
2808,ADD,node_2808,6144,1024,1,1,1334
2809,UNARY, (view),6144,1024,1,1,2884
2810,MUL_MAT,node_2810,1536,1024,1,1,46567
2811,ADD,bb.layers.3.blocks.1.mlp,1536,1024,1,1,269
2812,ADD,bb.layers.3.blocks.1,1536,1024,1,1,640
2813,NORM,node_2813,1536,1024,1,1,341
2814,MUL,node_2814,1536,1024,1,1,46
2815,ADD,bb.norm3,1536,1024,1,1,38
2816,RESHAPE,bb.norm3 (reshaped),1536,32,32,1,1
2817,PERMUTE,bb.norm3 (reshaped) (permuted),32,32,1536,1,0
2818,CONT,bb.norm3 (reshaped) (permuted) (cont),32,32,1536,1,527
2819,RESHAPE,bb.layers.2.blocks.17 (reshaped),768,32,32,1,1
2820,VIEW,bb.layers.2.blocks.17 (reshaped) (view),768,16,16,1,0
2821,VIEW,bb.layers.2.blocks.17 (reshaped) (view),768,16,16,1,0
2822,VIEW,bb.layers.2.blocks.17 (reshaped) (view),768,16,16,1,1
2823,VIEW,bb.layers.2.blocks.17 (reshaped) (view),768,16,16,1,0
2824,CONCAT,node_2824,3072,16,16,1,118
2825,RESHAPE, (reshaped),3072,256,1,1,0
2826,NORM,node_2826,3072,256,1,1,94
2827,MUL,node_2827,3072,256,1,1,18
2828,ADD,bb.layers.2.downsample.norm,3072,256,1,1,16
2829,MUL_MAT,bb.layers.2.downsample,1536,256,1,1,5261
2830,NORM,node_2830,1536,256,1,1,54
2831,MUL,node_2831,1536,256,1,1,13
2832,ADD,bb.layers.3.blocks.0.norm1,1536,256,1,1,10
2833,RESHAPE,bb.layers.3.blocks.0.norm1 (reshaped),1536,16,16,1,1
2834,PAD,node_2834,1536,24,24,1,457
2835,RESHAPE, (reshaped),18432,2,12,2,1
2836,PERMUTE, (reshaped) (permuted),18432,12,2,2,1
2837,CONT, (reshaped) (permuted) (cont),18432,12,2,2,173
2838,RESHAPE, (reshaped) (permuted) (cont) (reshaped),1536,144,4,1,1
2839,MUL_MAT,node_2839,4608,144,4,1,17060
2840,ADD,node_2840,4608,144,4,1,302
2841,RESHAPE, (reshaped),32,48,3,576,2
2842,PERMUTE, (reshaped) (permuted),32,48,576,3,0
2843,CONT, (reshaped) (permuted) (cont),32,48,576,3,677
2844,VIEW, (reshaped) (permuted) (cont) (view),32,48,576,1,1
2845,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,4,0
2846,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,48,4,1
2847,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,48,4,325
2848,VIEW, (reshaped) (permuted) (cont) (view),32,48,576,1,0
2849,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,4,0
2850,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,48,4,1
2851,VIEW, (reshaped) (permuted) (cont) (view),32,48,576,1,1
2852,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,4,0
2853,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,48,4,0
2854,MUL_MAT,node_2854,144,144,48,4,3036
2855,RESHAPE,swin_layer_16x16.attn_mask (reshaped),144,144,1,4,1
2856,REPEAT,node_2856,144,144,48,4,572
2857,GET_ROWS,node_2857,48,20736,1,1,279
2858,RESHAPE, (reshaped),48,144,144,1,1
2859,PERMUTE, (reshaped) (permuted),144,144,48,1,0
2860,CPY, (reshaped) (permuted) (copy),144,144,48,1,338
2861,ADD,node_2861,144,144,48,4,1478
2862,SOFT_MAX,node_2862,144,144,48,4,1279
2863,MUL_MAT,node_2863,32,144,48,4,1332
2864,PERMUTE, (permuted),32,48,144,4,1
2865,CONT, (permuted) (cont),32,48,144,4,100
2866,RESHAPE, (permuted) (cont) (reshaped),1536,144,4,1,1
2867,MUL_MAT,node_2867,1536,144,4,1,5829
2868,ADD,bb.layers.3.blocks.0.attn,1536,144,4,1,36
2869,RESHAPE,bb.layers.3.blocks.0.attn (reshaped),18432,12,2,2,0
2870,PERMUTE,bb.layers.3.blocks.0.attn (reshaped) (permuted),18432,2,12,2,0
2871,CONT,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont),18432,2,12,2,118
2872,RESHAPE,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,24,24,1,0
2873,RESHAPE,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,24,24,1,0
2874,VIEW,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,16,16,1,1
2875,CONT,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,16,16,1,60
2876,RESHAPE,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,256,1,1,1
2877,ADD,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,256,1,1,82
2878,NORM,node_2878,1536,256,1,1,88
2879,MUL,node_2879,1536,256,1,1,17
2880,ADD,bb.layers.3.blocks.0.norm2,1536,256,1,1,9
2881,MUL_MAT,node_2881,6144,256,1,1,10391
2882,ADD,node_2882,6144,256,1,1,136
2883,UNARY, (view),6144,256,1,1,861
2884,MUL_MAT,node_2884,1536,256,1,1,9933
2885,ADD,bb.layers.3.blocks.0.mlp,1536,256,1,1,48
2886,ADD,bb.layers.3.blocks.0,1536,256,1,1,59
2887,NORM,node_2887,1536,256,1,1,52
2888,MUL,node_2888,1536,256,1,1,12
2889,ADD,bb.layers.3.blocks.1.norm1,1536,256,1,1,9
2890,RESHAPE,bb.layers.3.blocks.1.norm1 (reshaped),1536,16,16,1,1
2891,PAD,node_2891,1536,24,24,1,460
2892,ROLL,node_2892,1536,24,24,1,135
2893,RESHAPE, (reshaped),18432,2,12,2,0
2894,PERMUTE, (reshaped) (permuted),18432,12,2,2,0
2895,CONT, (reshaped) (permuted) (cont),18432,12,2,2,72
2896,RESHAPE, (reshaped) (permuted) (cont) (reshaped),1536,144,4,1,1
2897,MUL_MAT,node_2897,4608,144,4,1,16625
2898,ADD,node_2898,4608,144,4,1,298
2899,RESHAPE, (reshaped),32,48,3,576,1
2900,PERMUTE, (reshaped) (permuted),32,48,576,3,1
2901,CONT, (reshaped) (permuted) (cont),32,48,576,3,597
2902,VIEW, (reshaped) (permuted) (cont) (view),32,48,576,1,1
2903,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,4,0
2904,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,48,4,0
2905,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,48,4,281
2906,VIEW, (reshaped) (permuted) (cont) (view),32,48,576,1,1
2907,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,4,1
2908,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,48,4,0
2909,VIEW, (reshaped) (permuted) (cont) (view),32,48,576,1,0
2910,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,4,1
2911,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,48,4,0
2912,MUL_MAT,node_2912,144,144,48,4,3021
2913,RESHAPE,swin_layer_16x16.attn_mask (reshaped),144,144,1,4,1
2914,REPEAT,node_2914,144,144,48,4,489
2915,GET_ROWS,node_2915,48,20736,1,1,271
2916,RESHAPE, (reshaped),48,144,144,1,1
2917,PERMUTE, (reshaped) (permuted),144,144,48,1,0
2918,CPY, (reshaped) (permuted) (copy),144,144,48,1,379
2919,ADD,node_2919,144,144,48,4,1509
2920,SOFT_MAX,node_2920,144,144,48,4,1352
2921,MUL_MAT,node_2921,32,144,48,4,1308
2922,PERMUTE, (permuted),32,48,144,4,1
2923,CONT, (permuted) (cont),32,48,144,4,111
2924,RESHAPE, (permuted) (cont) (reshaped),1536,144,4,1,1
2925,MUL_MAT,node_2925,1536,144,4,1,5723
2926,ADD,bb.layers.3.blocks.1.attn,1536,144,4,1,38
2927,RESHAPE,bb.layers.3.blocks.1.attn (reshaped),18432,12,2,2,0
2928,PERMUTE,bb.layers.3.blocks.1.attn (reshaped) (permuted),18432,2,12,2,0
2929,CONT,bb.layers.3.blocks.1.attn (reshaped) (permuted) (cont),18432,2,12,2,193
2930,RESHAPE,bb.layers.3.blocks.1.attn (reshaped) (permuted) (cont) (reshape,1536,24,24,1,0
2931,ROLL,node_2931,1536,24,24,1,138
2932,RESHAPE, (reshaped),1536,24,24,1,0
2933,VIEW, (reshaped) (view),1536,16,16,1,0
2934,CONT, (reshaped) (view) (cont),1536,16,16,1,72
2935,RESHAPE, (reshaped) (view) (cont) (reshaped),1536,256,1,1,1
2936,ADD, (reshaped) (view) (cont) (reshaped) (view),1536,256,1,1,98
2937,NORM,node_2937,1536,256,1,1,57
2938,MUL,node_2938,1536,256,1,1,19
2939,ADD,bb.layers.3.blocks.1.norm2,1536,256,1,1,10
2940,MUL_MAT,node_2940,6144,256,1,1,10502
2941,ADD,node_2941,6144,256,1,1,138
2942,UNARY, (view),6144,256,1,1,823
2943,MUL_MAT,node_2943,1536,256,1,1,11953
2944,ADD,bb.layers.3.blocks.1.mlp,1536,256,1,1,44
2945,ADD,bb.layers.3.blocks.1,1536,256,1,1,58
2946,NORM,node_2946,1536,256,1,1,52
2947,MUL,node_2947,1536,256,1,1,12
2948,ADD,bb.norm3,1536,256,1,1,9
2949,RESHAPE,bb.norm3 (reshaped),1536,16,16,1,0
2950,PERMUTE,bb.norm3 (reshaped) (permuted),16,16,1536,1,0
2951,UPSCALE,node_2951,32,32,1536,1,1191
2952,CONCAT,node_2952,32,32,3072,1,892
2953,CONCAT,node_2953,32,32,5760,1,2560
2954,PERMUTE, (permuted),5760,32,32,1,2
2955,CONT, (permuted) (cont),5760,32,32,1,4725
2956,PERMUTE, (permuted) (cont) (permuted),32,32,5760,1,1
2957,CONV_2D,node_2957,32,32,64,1,40576
2958,PERMUTE, (permuted),64,32,32,1,3
2959,ADD,node_2959,64,32,32,1,22
2960,UNARY, (view),64,32,32,1,26
2961,PERMUTE, (view) (permuted),32,32,64,1,1
2962,RESHAPE,squeeze_module.0.dec_att.aspp1.conv.offset.weight (reshaped),64,2,1,1,0
2963,RESHAPE, (view) (reshaped),64,1024,1,1,0
2964,MUL_MAT,node_2964,2,1024,1,1,9
2965,RESHAPE, (reshaped),2,32,32,1,0
2966,ADD,node_2966,2,32,32,1,5
2967,PERMUTE, (permuted),32,32,2,1,0
2968,RESHAPE,squeeze_module.0.dec_att.aspp1.conv.modulator.weight (reshaped),64,1,1,1,0
2969,RESHAPE, (view) (reshaped),64,1024,1,1,1
2970,MUL_MAT,node_2970,1,1024,1,1,7
2971,RESHAPE, (reshaped),1,32,32,1,1
2972,ADD,node_2972,1,32,32,1,6
2973,UNARY, (view),1,32,32,1,14
2974,SCALE, (view) (view),1,32,32,1,7
2975,PERMUTE, (view) (view) (permuted),32,32,1,1,0
2976,CONV_2D_DEFORM,node_2976,32,32,256,1,142
2977,PERMUTE,squeeze_module.0.dec_att.aspp1.conv,256,32,32,1,1
2978,MUL,node_2978,256,32,32,1,43
2979,ADD,squeeze_module.0.dec_att.aspp1.bn,256,32,32,1,8
2980,UNARY,squeeze_module.0.dec_att.aspp1,256,32,32,1,24
2981,PERMUTE,squeeze_module.0.dec_att.aspp_deforms.0.conv.conv.weight (permu,1,1,64,256,1
2982,PERMUTE, (view) (permuted),32,32,64,1,0
2983,RESHAPE,squeeze_module.0.dec_att.aspp_deforms.0.conv.offset.weight (res,64,2,1,1,0
2984,RESHAPE, (view) (reshaped),64,1024,1,1,0
2985,MUL_MAT,node_2985,2,1024,1,1,8
2986,RESHAPE, (reshaped),2,32,32,1,0
2987,ADD,node_2987,2,32,32,1,5
2988,PERMUTE, (permuted),32,32,2,1,0
2989,RESHAPE,squeeze_module.0.dec_att.aspp_deforms.0.conv.modulator.weight (,64,1,1,1,0
2990,RESHAPE, (view) (reshaped),64,1024,1,1,1
2991,MUL_MAT,node_2991,1,1024,1,1,7
2992,RESHAPE, (reshaped),1,32,32,1,1
2993,ADD,node_2993,1,32,32,1,6
2994,UNARY, (view),1,32,32,1,13
2995,SCALE, (view) (view),1,32,32,1,7
2996,PERMUTE, (view) (view) (permuted),32,32,1,1,0
2997,CONV_2D_DEFORM,node_2997,32,32,256,1,140
2998,PERMUTE,squeeze_module.0.dec_att.aspp_deforms.0.conv,256,32,32,1,0
2999,MUL,node_2999,256,32,32,1,39
3000,ADD,squeeze_module.0.dec_att.aspp_deforms.0.bn,256,32,32,1,9
3001,UNARY,squeeze_module.0.dec_att.aspp_deforms.0,256,32,32,1,24
3002,PERMUTE,squeeze_module.0.dec_att.aspp_deforms.1.conv.conv.weight (permu,3,3,64,256,0
3003,PERMUTE, (view) (permuted),32,32,64,1,0
3004,PERMUTE,squeeze_module.0.dec_att.aspp_deforms.1.conv.offset.weight (per,3,3,64,18,0
3005,PERMUTE, (view) (permuted),32,32,64,1,1
3006,CONV_2D,node_3006,32,32,18,1,130
3007,PERMUTE, (permuted),18,32,32,1,0
3008,ADD,node_3008,18,32,32,1,6
3009,PERMUTE, (permuted),32,32,18,1,1
3010,PERMUTE,squeeze_module.0.dec_att.aspp_deforms.1.conv.modulator.weight (,3,3,64,9,0
3011,PERMUTE, (view) (permuted),32,32,64,1,0
3012,CONV_2D,node_3012,32,32,9,1,74
3013,PERMUTE, (permuted),9,32,32,1,1
3014,ADD,node_3014,9,32,32,1,6
3015,UNARY, (view),9,32,32,1,47
3016,SCALE, (view) (view),9,32,32,1,6
3017,PERMUTE, (view) (view) (permuted),32,32,9,1,1
3018,CONV_2D_DEFORM,node_3018,32,32,256,1,910
3019,PERMUTE,squeeze_module.0.dec_att.aspp_deforms.1.conv,256,32,32,1,0
3020,MUL,node_3020,256,32,32,1,38
3021,ADD,squeeze_module.0.dec_att.aspp_deforms.1.bn,256,32,32,1,8
3022,UNARY,squeeze_module.0.dec_att.aspp_deforms.1,256,32,32,1,25
3023,PERMUTE,squeeze_module.0.dec_att.aspp_deforms.2.conv.conv.weight (permu,7,7,64,256,0
3024,PERMUTE, (view) (permuted),32,32,64,1,0
3025,PERMUTE,squeeze_module.0.dec_att.aspp_deforms.2.conv.offset.weight (per,7,7,64,98,1
3026,PERMUTE, (view) (permuted),32,32,64,1,1
3027,CONV_2D,node_3027,32,32,98,1,3084
3028,PERMUTE, (permuted),98,32,32,1,0
3029,ADD,node_3029,98,32,32,1,7
3030,PERMUTE, (permuted),32,32,98,1,0
3031,PERMUTE,squeeze_module.0.dec_att.aspp_deforms.2.conv.modulator.weight (,7,7,64,49,0
3032,PERMUTE, (view) (permuted),32,32,64,1,1
3033,CONV_2D,node_3033,32,32,49,1,1696
3034,PERMUTE, (permuted),49,32,32,1,0
3035,ADD,node_3035,49,32,32,1,7
3036,UNARY, (view),49,32,32,1,212
3037,SCALE, (view) (view),49,32,32,1,7
3038,PERMUTE, (view) (view) (permuted),32,32,49,1,0
3039,CONV_2D_DEFORM,node_3039,32,32,256,1,4527
3040,PERMUTE,squeeze_module.0.dec_att.aspp_deforms.2.conv,256,32,32,1,1
3041,MUL,node_3041,256,32,32,1,16
3042,ADD,squeeze_module.0.dec_att.aspp_deforms.2.bn,256,32,32,1,8
3043,UNARY,squeeze_module.0.dec_att.aspp_deforms.2,256,32,32,1,22
3044,RESHAPE,squeeze_module.0.dec_att.global_avg_pool.1.weight (reshaped),64,256,1,1,0
3045,PERMUTE, (view) (permuted),32,32,64,1,0
3046,CONT, (view) (permuted) (cont),32,32,64,1,17
3047,RESHAPE, (view) (permuted) (cont) (reshaped),1024,64,1,1,1
3048,MEAN,node_3048,1,64,1,1,44
3049,RESHAPE, (reshaped),64,1,1,1,0
3050,RESHAPE, (reshaped) (reshaped),64,1,1,1,0
3051,MUL_MAT,node_3051,256,1,1,1,7
3052,RESHAPE, (reshaped),256,1,1,1,1
3053,ADD,node_3053,256,1,1,1,3
3054,UNARY,squeeze_module.0.dec_att.global_avg_pool,256,1,1,1,0
3055,PERMUTE,squeeze_module.0.dec_att.global_avg_pool (permuted),1,1,256,1,1
3056,CONT,squeeze_module.0.dec_att.global_avg_pool (permuted) (cont),1,1,256,1,3
3057,UPSCALE,node_3057,32,32,256,1,88
3058,PERMUTE, (permuted),256,32,32,1,1
3059,CONT, (permuted) (cont),256,32,32,1,106
3060,CONCAT,node_3060,1280,32,32,1,312
3061,RESHAPE, (reshaped),1280,1024,1,1,1
3062,MUL_MAT,node_3062,64,1024,1,1,460
3063,RESHAPE, (reshaped),64,32,32,1,0
3064,ADD,node_3064,64,32,32,1,7
3065,UNARY,squeeze_module.0.dec_att,64,32,32,1,11
3066,PERMUTE,squeeze_module.0.dec_att (permuted),32,32,64,1,0
3067,CONV_2D,node_3067,32,32,3072,1,9397
3068,PERMUTE, (permuted),3072,32,32,1,1
3069,ADD,squeeze_module.0,3072,32,32,1,922
3070,PERMUTE,decoder.ipt_blk5.conv_out.weight (permuted),3,3,64,384,0
3071,PERMUTE,decoder.ipt_blk5.conv1.weight (permuted),3,3,3072,64,0
3072,PERMUTE,input (permuted),1024,1024,3,1,1
3073,CONT,input (permuted) (cont),1024,1024,3,1,1248
3074,RESHAPE,input (permuted) (cont) (reshaped),32,32,32,96,1
3075,PERMUTE,input (permuted) (cont) (reshaped) (permuted),32,32,32,96,1
3076,CONT,input (permuted) (cont) (reshaped) (permuted) (cont),32,32,32,96,897
3077,RESHAPE,input (permuted) (cont) (reshaped) (permuted) (cont) (reshaped),32,32,3072,1,0
3078,PERMUTE,input (permuted) (cont) (reshaped) (permuted) (cont) (reshaped),3072,32,32,1,0
3079,CONT,input (permuted) (cont) (reshaped) (permuted) (cont) (reshaped),3072,32,32,1,1944
3080,PERMUTE,input (permuted) (cont) (reshaped) (permuted) (cont) (reshaped),32,32,3072,1,1
3081,CONV_2D,node_3081,32,32,64,1,20382
3082,PERMUTE, (permuted),64,32,32,1,3
3083,ADD,node_3083,64,32,32,1,20
3084,PERMUTE, (permuted),32,32,64,1,1
3085,CONV_2D,node_3085,32,32,384,1,1743
3086,PERMUTE, (permuted),384,32,32,1,1
3087,ADD,decoder.ipt_blk5,384,32,32,1,70
3088,CONCAT,node_3088,3456,32,32,1,1590
3089,PERMUTE, (permuted),32,32,3456,1,2
3090,CONV_2D,node_3090,32,32,64,1,18991
3091,PERMUTE, (permuted),64,32,32,1,2
3092,ADD,node_3092,64,32,32,1,21
3093,UNARY, (view),64,32,32,1,15
3094,PERMUTE, (view) (permuted),32,32,64,1,1
3095,RESHAPE,decoder.block4.dec_att.aspp1.conv.offset.weight (reshaped),64,2,1,1,0
3096,RESHAPE, (view) (reshaped),64,1024,1,1,0
3097,MUL_MAT,node_3097,2,1024,1,1,10
3098,RESHAPE, (reshaped),2,32,32,1,1
3099,ADD,node_3099,2,32,32,1,6
3100,PERMUTE, (permuted),32,32,2,1,0
3101,RESHAPE,decoder.block4.dec_att.aspp1.conv.modulator.weight (reshaped),64,1,1,1,0
3102,RESHAPE, (view) (reshaped),64,1024,1,1,1
3103,MUL_MAT,node_3103,1,1024,1,1,7
3104,RESHAPE, (reshaped),1,32,32,1,0
3105,ADD,node_3105,1,32,32,1,6
3106,UNARY, (view),1,32,32,1,13
3107,SCALE, (view) (view),1,32,32,1,6
3108,PERMUTE, (view) (view) (permuted),32,32,1,1,0
3109,CONV_2D_DEFORM,node_3109,32,32,256,1,149
3110,PERMUTE,decoder.block4.dec_att.aspp1.conv,256,32,32,1,1
3111,MUL,node_3111,256,32,32,1,43
3112,ADD,decoder.block4.dec_att.aspp1.bn,256,32,32,1,9
3113,UNARY,decoder.block4.dec_att.aspp1,256,32,32,1,26
3114,PERMUTE,decoder.block4.dec_att.aspp_deforms.0.conv.conv.weight (permute,1,1,64,256,1
3115,PERMUTE, (view) (permuted),32,32,64,1,1
3116,RESHAPE,decoder.block4.dec_att.aspp_deforms.0.conv.offset.weight (resha,64,2,1,1,0
3117,RESHAPE, (view) (reshaped),64,1024,1,1,0
3118,MUL_MAT,node_3118,2,1024,1,1,8
3119,RESHAPE, (reshaped),2,32,32,1,0
3120,ADD,node_3120,2,32,32,1,6
3121,PERMUTE, (permuted),32,32,2,1,1
3122,RESHAPE,decoder.block4.dec_att.aspp_deforms.0.conv.modulator.weight (re,64,1,1,1,1
3123,RESHAPE, (view) (reshaped),64,1024,1,1,0
3124,MUL_MAT,node_3124,1,1024,1,1,7
